date,channel,region,daypart,segment_id,forecast_p20,forecast_p50,actual_impressions,forecast_error,overlap_commitments,sellable_p20,sellable_p50
2026-10-07,lake_city,F-CH,daytime,m_25_49,36623,46952,45958,-994,0,36623,46952
2026-10-07,lake_city,F-CH,prime,all_adults,225996,289739,263144,-26595,55000,170996,234739
2026-10-07,lake_city,F-CH,prime,w_25_49,63278,81126,73680,-7446,15400,47878,65726
2026-10-07,lake_city,F-CH,prime,m_25_49,58758,75332,68417,-6915,14300,44458,61032
2026-10-08,north_peak,D-CH,daytime,all_adults,326497,418586,430515,11929,0,326497,418586
2026-10-08,north_peak,D-CH,daytime,w_25_49,91419,117204,120544,3340,0,91419,117204
2026-10-08,north_peak,D-CH,daytime,m_25_49,84889,108832,111934,3102,0,84889,108832
2026-10-08,north_peak,D-CH,prime,all_adults,525576,673816,711331,37515,70000,455576,603816
2026-10-08,north_peak,D-CH,prime,w_25_49,147161,188668,199173,10505,70000,77161,118668
2026-10-08,north_peak,D-CH,prime,m_25_49,136649,175192,184946,9754,0,136649,175192
2026-10-08,north_peak,F-CH,daytime,all_adults,140869,180602,170713,-9889,0,140869,180602
2026-10-08,north_peak,F-CH,daytime,w_25_49,39443,50568,47800,-2768,0,39443,50568
2026-10-08,north_peak,F-CH,daytime,m_25_49,36625,46956,44385,-2571,0,36625,46956
2026-10-08,north_peak,F-CH,prime,all_adults,217901,279361,248573,-30788,0,217901,279361
2026-10-08,north_peak,F-CH,prime,w_25_49,61012,78221,69600,-8621,0,61012,78221
2026-10-08,north_peak,F-CH,prime,m_25_49,56654,72633,64629,-8004,0,56654,72633
2026-10-08,lake_city,D-CH,daytime,all_adults,295374,378685,384915,6230,0,295374,378685
2026-10-08,lake_city,D-CH,daytime,w_25_49,82704,106031,107776,1745,0,82704,106031
2026-10-08,lake_city,D-CH,daytime,m_25_49,76797,98458,100078,1620,0,76797,98458
2026-10-08,lake_city,D-CH,prime,all_adults,506099,648846,645389,-3457,0,506099,648846
2026-10-08,lake_city,D-CH,prime,w_25_49,141707,181676,180709,-967,0,141707,181676
2026-10-08,lake_city,D-CH,prime,m_25_49,131585,168699,167801,-898,0,131585,168699
2026-10-08,lake_city,F-CH,daytime,all_adults,123576,158431,149050,-9381,0,123576,158431
2026-10-08,lake_city,F-CH,daytime,w_25_49,34601,44360,41734,-2626,0,34601,44360
2026-10-08,lake_city,F-CH,daytime,m_25_49,32129,41192,38753,-2439,0,32129,41192
2026-10-08,lake_city,F-CH,prime,all_adults,205591,263579,237448,-26131,55000,150591,208579
2026-10-08,lake_city,F-CH,prime,w_25_49,57565,73802,66485,-7317,15400,42165,58402
2026-10-08,lake_city,F-CH,prime,m_25_49,53453,68530,61736,-6794,14300,39153,54230
2026-10-09,north_peak,D-CH,daytime,all_adults,283274,363173,342548,-20625,0,283274,363173
2026-10-09,north_peak,D-CH,daytime,w_25_49,79316,101688,95913,-5775,0,79316,101688
2026-10-09,north_peak,D-CH,daytime,m_25_49,73651,94424,89062,-5362,0,73651,94424
2026-10-09,north_peak,D-CH,prime,all_adults,535117,686048,686377,329,70000,465117,616048
2026-10-09,north_peak,D-CH,prime,w_25_49,149832,192093,192186,93,70000,79832,122093
2026-10-09,north_peak,D-CH,prime,m_25_49,139130,178372,178458,86,0,139130,178372
2026-10-09,north_peak,F-CH,daytime,all_adults,132630,170039,164735,-5304,0,132630,170039
2026-10-09,north_peak,F-CH,daytime,w_25_49,37136,47610,46126,-1484,0,37136,47610
2026-10-09,north_peak,F-CH,daytime,m_25_49,34483,44210,42831,-1379,0,34483,44210
2026-10-09,north_peak,F-CH,prime,all_adults,222951,285835,214138,-71697,0,222951,285835
2026-10-09,north_peak,F-CH,prime,w_25_49,62426,80033,59959,-20074,0,62426,80033
2026-10-09,north_peak,F-CH,prime,m_25_49,57967,74317,55676,-18641,0,57967,74317
2026-10-09,lake_city,D-CH,daytime,all_adults,325151,416861,422470,5609,0,325151,416861
2026-10-09,lake_city,D-CH,daytime,w_25_49,91042,116721,118292,1571,0,91042,116721
2026-10-09,lake_city,D-CH,daytime,m_25_49,84539,108383,109842,1459,0,84539,108383
2026-10-09,lake_city,D-CH,prime,all_adults,528561,677643,749512,71869,0,528561,677643
2026-10-09,lake_city,D-CH,prime,w_25_49,147997,189740,209863,20123,0,147997,189740
2026-10-09,lake_city,D-CH,prime,m_25_49,137425,176187,194873,18686,0,137425,176187
2026-10-09,lake_city,F-CH,daytime,all_adults,146962,188413,187471,-942,0,146962,188413
2026-10-09,lake_city,F-CH,daytime,w_25_49,41149,52755,52492,-263,0,41149,52755
2026-10-09,lake_city,F-CH,daytime,m_25_49,38210,48987,48742,-245,0,38210,48987
2026-10-09,lake_city,F-CH,prime,all_adults,217130,278373,287546,9173,0,217130,278373
2026-10-09,lake_city,F-CH,prime,w_25_49,60796,77944,80513,2569,0,60796,77944
2026-10-09,lake_city,F-CH,prime,m_25_49,56453,72376,74762,2386,0,56453,72376
2026-10-10,north_peak,D-CH,daytime,all_adults,259938,333255,322185,-11070,0,259938,333255
2026-10-10,north_peak,D-CH,daytime,w_25_49,72782,93311,90212,-3099,0,72782,93311
2026-10-10,north_peak,D-CH,daytime,m_25_49,67583,86646,83768,-2878,0,67583,86646
2026-10-10,north_peak,D-CH,prime,all_adults,439019,562846,634099,71253,70000,369019,492846
2026-10-10,north_peak,D-CH,prime,w_25_49,122925,157596,177548,19952,70000,52925,87596
2026-10-10,north_peak,D-CH,prime,m_25_49,114144,146339,164866,18527,0,114144,146339
2026-10-10,north_peak,F-CH,daytime,all_adults,111746,143265,138412,-4853,0,111746,143265
2026-10-10,north_peak,F-CH,daytime,w_25_49,31288,40114,38755,-1359,0,31288,40114
2026-10-10,north_peak,F-CH,daytime,m_25_49,29053,37248,35987,-1261,0,29053,37248
2026-10-10,north_peak,F-CH,prime,all_adults,176961,226874,244446,17572,0,176961,226874
2026-10-10,north_peak,F-CH,prime,w_25_49,49549,63524,68445,4921,0,49549,63524
2026-10-10,north_peak,F-CH,prime,m_25_49,46009,58987,63556,4569,0,46009,58987
2026-10-10,lake_city,D-CH,daytime,all_adults,268142,343773,373869,30096,0,268142,343773
2026-10-10,lake_city,D-CH,daytime,w_25_49,75079,96256,104683,8427,0,75079,96256
2026-10-10,lake_city,D-CH,daytime,m_25_49,69716,89380,97206,7826,0,69716,89380
2026-10-10,lake_city,D-CH,prime,all_adults,392229,502858,480288,-22570,0,392229,502858
2026-10-10,lake_city,D-CH,prime,w_25_49,109824,140800,134481,-6319,0,109824,140800
2026-10-10,lake_city,D-CH,prime,m_25_49,101979,130743,124875,-5868,0,101979,130743
2026-10-10,lake_city,F-CH,daytime,all_adults,111483,142928,147633,4705,0,111483,142928
2026-10-10,lake_city,F-CH,daytime,w_25_49,31215,40019,41337,1318,0,31215,40019
2026-10-10,lake_city,F-CH,daytime,m_25_49,28985,37161,38385,1224,0,28985,37161
2026-10-10,lake_city,F-CH,prime,all_adults,185846,238265,202345,-35920,0,185846,238265
2026-10-10,lake_city,F-CH,prime,w_25_49,52036,66714,56657,-10057,0,52036,66714
2026-10-10,lake_city,F-CH,prime,m_25_49,48319,61948,52610,-9338,0,48319,61948
2026-10-11,north_peak,D-CH,daytime,all_adults,253882,325490,324496,-994,0,253882,325490
2026-10-11,north_peak,D-CH,daytime,w_25_49,71086,91137,90859,-278,0,71086,91137
2026-10-11,north_peak,D-CH,daytime,m_25_49,66009,84627,84369,-258,0,66009,84627
2026-10-11,north_peak,D-CH,prime,all_adults,351932,451195,329127,-122068,70000,281932,381195
2026-10-11,north_peak,D-CH,prime,w_25_49,98540,126334,92156,-34178,70000,28540,56334
2026-10-11,north_peak,D-CH,prime,m_25_49,91502,117310,85573,-31737,0,91502,117310
2026-10-11,north_peak,F-CH,daytime,all_adults,119854,153660,155122,1462,0,119854,153660
2026-10-11,north_peak,F-CH,daytime,w_25_49,33559,43024,43434,410,0,33559,43024
2026-10-11,north_peak,F-CH,daytime,m_25_49,31162,39951,40332,381,0,31162,39951
2026-10-11,north_peak,F-CH,prime,all_adults,158447,203138,162812,-40326,0,158447,203138
2026-10-11,north_peak,F-CH,prime,w_25_49,44365,56878,45587,-11291,0,44365,56878
2026-10-11,north_peak,F-CH,prime,m_25_49,41196,52815,42331,-10484,0,41196,52815
2026-10-11,lake_city,D-CH,daytime,all_adults,285215,365661,347671,-17990,0,285215,365661
2026-10-11,lake_city,D-CH,daytime,w_25_49,79860,102385,97348,-5037,0,79860,102385
2026-10-11,lake_city,D-CH,daytime,m_25_49,74155,95071,90394,-4677,0,74155,95071
2026-10-11,lake_city,D-CH,prime,all_adults,390518,500665,386250,-114415,0,390518,500665
2026-10-11,lake_city,D-CH,prime,w_25_49,109345,140186,108150,-32036,0,109345,140186
2026-10-11,lake_city,D-CH,prime,m_25_49,101534,130172,100425,-29747,0,101534,130172
2026-10-11,lake_city,F-CH,daytime,all_adults,107043,137235,135364,-1871,0,107043,137235
2026-10-11,lake_city,F-CH,daytime,w_25_49,29972,38425,37902,-523,0,29972,38425
2026-10-11,lake_city,F-CH,daytime,m_25_49,27831,35681,35195,-486,0,27831,35681
2026-10-11,lake_city,F-CH,prime,all_adults,147408,188985,166433,-22552,0,147408,188985
2026-10-11,lake_city,F-CH,prime,w_25_49,41274,52915,46601,-6314,0,41274,52915
2026-10-11,lake_city,F-CH,prime,m_25_49,38326,49136,43273,-5863,0,38326,49136
2026-10-12,north_peak,D-CH,daytime,all_adults,332712,426554,382261,-44293,0,332712,426554
2026-10-12,north_peak,D-CH,daytime,w_25_49,93159,119435,107033,-12402,0,93159,119435
2026-10-12,north_peak,D-CH,daytime,m_25_49,86505,110904,99388,-11516,0,86505,110904
2026-10-12,north_peak,D-CH,prime,all_adults,509999,653846,615856,-37990,70000,439999,583846
2026-10-12,north_peak,D-CH,prime,w_25_49,142799,183076,172440,-10636,70000,72799,113076
2026-10-12,north_peak,D-CH,prime,m_25_49,132599,169999,160123,-9876,0,132599,169999
2026-10-12,north_peak,F-CH,daytime,all_adults,145152,186093,171093,-15000,0,145152,186093
2026-10-12,north_peak,F-CH,daytime,w_25_49,40642,52106,47906,-4200,0,40642,52106
2026-10-12,north_peak,F-CH,daytime,m_25_49,37739,48384,44484,-3900,0,37739,48384
2026-10-12,north_peak,F-CH,prime,all_adults,207647,266215,284024,17809,0,207647,266215
2026-10-12,north_peak,F-CH,prime,w_25_49,58141,74540,79527,4987,0,58141,74540
2026-10-12,north_peak,F-CH,prime,m_25_49,53988,69215,73846,4631,0,53988,69215
2026-10-12,lake_city,D-CH,daytime,all_adults,371601,476412,538307,61895,0,371601,476412
2026-10-12,lake_city,D-CH,daytime,w_25_49,104048,133395,150726,17331,0,104048,133395
2026-10-12,lake_city,D-CH,daytime,m_25_49,96616,123867,139960,16093,0,96616,123867
2026-10-12,lake_city,D-CH,prime,all_adults,509705,653469,645306,-8163,0,509705,653469
2026-10-12,lake_city,D-CH,prime,w_25_49,142717,182971,180686,-2285,0,142717,182971
2026-10-12,lake_city,D-CH,prime,m_25_49,132523,169901,167780,-2121,0,132523,169901
2026-10-12,lake_city,F-CH,daytime,all_adults,150251,192630,184933,-7697,0,150251,192630
2026-10-12,lake_city,F-CH,daytime,w_25_49,42070,53936,51781,-2155,0,42070,53936
2026-10-12,lake_city,F-CH,daytime,m_25_49,39065,50083,48083,-2000,0,39065,50083
2026-10-12,lake_city,F-CH,prime,all_adults,200773,257402,252086,-5316,0,200773,257402
2026-10-12,lake_city,F-CH,prime,w_25_49,56216,72072,70584,-1488,0,56216,72072
2026-10-12,lake_city,F-CH,prime,m_25_49,52200,66924,65542,-1382,0,52200,66924
